author,authorIsChannelOwner,cid,comment,commentsCount,hasCreatorHeart,pageUrl,publishedTimeText,replyCount,replyToCid,title,type,,,
@MauraMaher,FALSE,UgwYIyOWezZPYwOCbU14AaABAg,Giliran kasus orang yg berduit cctv rusak,687,FALSE,https://www.youtube.com/watch?v=W1EuhKiHBhA,6 months ago,0,Ugys7GvH4QIFJFs595p4AaABAg,Begini Cara Kerja Kamera E-TLE Jika Temukan Pelat Nomor Palsu!,comment,,,
@hasanudin4334,FALSE,UgzF2V9a5M-0aWl0mIp4AaABAg,Alat pemasukan negara.... Yang sangat menguntungkan,687,FALSE,https://www.youtube.com/watch?v=W1EuhKiHBhA,7 months ago,0,Ugys7GvH4QIFJFs595p4AaABAg,Begini Cara Kerja Kamera E-TLE Jika Temukan Pelat Nomor Palsu!,comment,,,
@MProject697,FALSE,UgyJNZ8aYkh0kjxKEiB4AaABAg,Terlalu banyak kezoliman di negeri ini maka tunggulah azab Tuhan akan datang,687,FALSE,https://www.youtube.com/watch?v=W1EuhKiHBhA,10 months ago,0,Ugys7GvH4QIFJFs595p4AaABAg,Begini Cara Kerja Kamera E-TLE Jika Temukan Pelat Nomor Palsu!,comment,,,
@tokoanime9456,FALSE,UgzpQJipGd0vzZXnE-Z4AaABAg,"Ya benar itu di alami saya,",687,FALSE,https://www.youtube.com/watch?v=W1EuhKiHBhA,10 months ago,0,UgydbvOAk67eSGu4q3h4AaABAg,Begini Cara Kerja Kamera E-TLE Jika Temukan Pelat Nomor Palsu!,comment,,,
@saeconsultant4956,687,FALSE,https://www.youtube.com/watch?v=W1EuhKiHBhA,687,FALSE,https://www.youtube.com/watch?v=W1EuhKiHBhA,1 year ago,0,UgydbvOAk67eSGu4q3h4AaABAg,Begini Cara Kerja Kamera E-TLE Jika Temukan Pelat Nomor Palsu!,comment,,,
@rudisusanto9130,FALSE,UgzY3vIC_-nM1pNZemF4AaABAg,Bagaimana dengan sepeda motor yg gak ada plat nomor bagian belakang...???,687,FALSE,https://www.youtube.com/watch?v=3-5PtzG3obI,1 year ago,0,UgyK06PpDBuM7QYREzB4AaABAg,Begini Cara Kerja Kamera E-TLE Jika Temukan Pelat Nomor Palsu!,reply,,,
@NenengNurlela-x9s,FALSE,UgyOY6fpjsq6BoIgP4h4AaABAg,Alahh bohong... Percuma pasang ETLE yg foto juga pake kamera ponsel 😂😂😂,687,FALSE,https://www.youtube.com/watch?v=W1EuhKiHBhA,1 year ago,0,UgzgY2TkjkX5wggPkpF4AaABAg,Begini Cara Kerja Kamera E-TLE Jika Temukan Pelat Nomor Palsu!,comment,,,
"Kendaraan saya selalu di rumah tapi tiba"""" saya dapat surat etle""",FALSE,UgzcK0Mpyvt9d26sTW54AaABAg,wkwk cuma 2 atau 3 kendaraan😅 sehari mosok cuma sgitu yg pakai plat palsu,687,FALSE,https://www.youtube.com/watch?v=W1EuhKiHBhA,1 year ago,0,UgzgY2TkjkX5wggPkpF4AaABAg,Begini Cara Kerja Kamera E-TLE Jika Temukan Pelat Nomor Palsu!,comment,,,
@wongmendhem390,FALSE,UgyJcOVn895993Q0mCx4AaABAg,"Klo yg kyk gini aja polisi gercep, ada duitnya klo ketangkep soalnya",687,FALSE,1 year ago,1 year ago,0,TAWKexk1iPI,Begini Cara Kerja Kamera E-TLE Jika Temukan Pelat Nomor Palsu!,W1EuhKiHBhA,,,
@ilhamsetiawan5246,FALSE,UgzisyOoRjHm3CzFsMN4AaABAg,lampunya bikin sakit mata kalau malam,687,FALSE,https://www.youtube.com/watch?v=W1EuhKiHBhA,1 year ago,0,TAWKexk1iPI,Begini Cara Kerja Kamera E-TLE Jika Temukan Pelat Nomor Palsu!,comment,,,
@AdeZusfan,FALSE,Ugz2Q9O0C2y__gcHyil4AaABAg,Mbok ya pasangi cctv yg bs monitor oknum dijalanan yg suka cari tmbhn uang mkn tnp ampun..!😂😂,687,FALSE,https://www.youtube.com/watch?v=W1EuhKiHBhA,1 month ago,0,TAWKexk1iPI,Begini Cara Kerja Kamera E-TLE Jika Temukan Pelat Nomor Palsu!,comment,,,
@agungwidinugroho554,FALSE,Ugz7jMM-Ap-qwmHQT314AaABAg,Hadewww malah bahayakan pengendara silau kenak lampunya,487,FALSE,https://www.youtube.com/watch?v=W1EuhKiHBhA,1 year ago,0,3-5PtzG3obI,Bisa Sambil Rebahan Urus Konfirmasi Tilang Elektronik Tidak Perlu Datang ke Polres,comment,,,
@TaufanSyahriar,FALSE,UgzeLxXW0gkxI8CROOB4AaABAg,"kalau gak pake plat nomor bagaimana? woalnya dibali sekarang banyak banget warga yang memakai motor tanpa plat nomer depan belakang biasanya motornya Nmax pcx,scoopy,vespa .semoga di kenakan sanksi juga",687,FALSE,https://www.youtube.com/watch?v=W1EuhKiHBhA,1 year ago,1,3-5PtzG3obI,Begini Cara Kerja Kamera E-TLE Jika Temukan Pelat Nomor Palsu!,comment,,,
@HeryNurcahyono-uw8cz,FALSE,UgzgWY_GHJHwuJ5WJI54AaABAg,tidak menjelaskan bagaimana kamera system  menangkap no palsu….tapi petugas membandingkan ..semoga saya salah dengar,687,FALSE,https://www.youtube.com/watch?v=W1EuhKiHBhA,0,0,Ugyfm0DuWedcvEsF-xB4AaABAg,Begini Cara Kerja Kamera E-TLE Jika Temukan Pelat Nomor Palsu!,comment,,,
@EkaadeSetyawan,FALSE,UgwmMPysfLj0TXgcZfR4AaABAg,TAI TAI.!!!,FALSE,https://www.youtube.com/watch?v=W1EuhKiHBhA,https://www.youtube.com/watch?v=W1EuhKiHBhA,1 year ago,0,UgxHJpI4oE0Q4g4R05t4AaABAg,comment,comment,,,
@Asdwind,FALSE,Ugz4hj9jmI27AIdNYSB4AaABAg,Bagaimana kalau tdk pakai plat,687,FALSE,https://www.youtube.com/watch?v=W1EuhKiHBhA,1 year ago,0,UgzOPMJkXAsfhepQPO14AaABAg,Begini Cara Kerja Kamera E-TLE Jika Temukan Pelat Nomor Palsu!,comment,,,
@antoniq9000-med,FALSE,UgzU0PcntxkQqDa99c94AaABAg,Plat palsu seperti ap yah,687,FALSE,https://www.youtube.com/watch?v=W1EuhKiHBhA,1 year ago,0,UgyzrEhHgYhkPpuVy_R4AaABAg,Begini Cara Kerja Kamera E-TLE Jika Temukan Pelat Nomor Palsu!,comment,,,
@ruangpengangguran7697,FALSE,UgzZwLUSl5wg3kSHPJZ4AaABAg,Aturan ketat buat rakyat pejabat pesta foya,687,FALSE,https://www.youtube.com/watch?v=W1EuhKiHBhA,1 year ago,0,UgwfLmoUrXtsm2k_3q94AaABAg,Begini Cara Kerja Kamera E-TLE Jika Temukan Pelat Nomor Palsu!,comment,,,
@a.abdmutsaqqif8293,FALSE,UgyqTHYLda_DBExA2lV4AaABAg.AHHZRfJ-xWhAINGAnPAy_n,"Nnti kalo mau bayar pajak akan diarahkan ke loket khusus, nnti dijelasin pelanggarannya kena di polres / polda mana,,,, nnti ambil ke sana,,,",687,FALSE,https://www.youtube.com/watch?v=W1EuhKiHBhA,1 year ago,0,Ugx9kYqwgcNDUM-_I8x4AaABAg,Begini Cara Kerja Kamera E-TLE Jika Temukan Pelat Nomor Palsu!,comment,,,
@a.abdmutsaqqif8293,FALSE,UgyN7y1XWX51YUGLzQB4AaABAg,"Sebenernya saya ada 3 cadangan plat nomor dan saya bawa saat mudik karena ada 3 tempat yg saya lewati sering ada preman kampung yg ngincer plat luar kota, karena dulu di banyuwangi di palak 5 orang mabuk 😢",687,FALSE,https://www.youtube.com/watch?v=W1EuhKiHBhA,1 year ago,0,W1EuhKiHBhA,Begini Cara Kerja Kamera E-TLE Jika Temukan Pelat Nomor Palsu!,comment,,,
@AyankkuSiti,FALSE,UgxsOCR-xtQsb_1OenN4AaABAg,Mungkin lebih baik lagi pakai barcode di tiap kendaraan.. jadi waktu isi BBM di SPBU harus kendaraan yang pakai Barcode.. gak ada barcode berarti kendaraan curian,687,FALSE,https://www.youtube.com/watch?v=W1EuhKiHBhA,1 year ago,0,https://www.youtube.com/watch?v=W1EuhKiHBhA,Begini Cara Kerja Kamera E-TLE Jika Temukan Pelat Nomor Palsu!,comment,,,
@3rk450,FALSE,UgwAC6XL_XqVZWpO3BR4AaABAg,"Asalamualaikum pak.,?",687,FALSE,https://www.youtube.com/watch?v=W1EuhKiHBhA,1 year ago,0,W1EuhKiHBhA,Begini Cara Kerja Kamera E-TLE Jika Temukan Pelat Nomor Palsu!,comment,,,
@gianjiva4114,khususnya di angkutan umum,"sampai asaat ini saya belum pernah melihat petugas yg melakukan tindakan seperti yg bapak sampaikan itu. Mohon maaf & Terimakasih sebelumnya""",687,687,FALSE,2 years ago (edited),1 year ago,0,W1EuhKiHBhA,Begini Cara Kerja Kamera E-TLE Jika Temukan Pelat Nomor Palsu!,W1EuhKiHBhA,,,
@AkmalAkmal-oj8yq,FALSE,UgznNWTd3MiMtOEZNud4AaABAg,"Okelahh masuk akal klw pakek plat palsu,, akhirnya terjawab pertanyaan saya, tapi klw gak isi plat?? Gimana yah caranya di identifikasi??? wkwkw",687,FALSE,https://www.youtube.com/watch?v=W1EuhKiHBhA,1 year ago,0,UgwaA5W8ZENc21303IF4AaABAg,Begini Cara Kerja Kamera E-TLE Jika Temukan Pelat Nomor Palsu!,comment,,,
@MamatRohimat-m7w,FALSE,Ugx8h6Tnl5IUKXpCb2J4AaABAg,Di halte busway dispenda samsat ganggu tuh,687,FALSE,https://www.youtube.com/watch?v=W1EuhKiHBhA,2 years ago,0,UgxUoCX5W6wbOib086F4AaABAg,Begini Cara Kerja Kamera E-TLE Jika Temukan Pelat Nomor Palsu!,comment,,,
Saya mamat dari serang,FALSE,Ugxqr0R3Ppwr2NYAkqd4AaABAg,Bagaimana kalau tanpa plat nomor,687,FALSE,https://www.youtube.com/watch?v=W1EuhKiHBhA,2 years ago,0,UgxBY-UgD9_YO4lp2xN4AaABAg,Begini Cara Kerja Kamera E-TLE Jika Temukan Pelat Nomor Palsu!,comment,,,
Untuk di wilayah saya banyak sekali yg melakukan pelanggaran yg melakukan pemalsau plat no,FALSE,UgwsuxUH7C9AcTWECzR4AaABAg,klo gapake plat gimana,687,FALSE,Ugyfo4M-RtmqLk5VG3J4AaABAg,2 years ago,0,UgxT2zd3qnzdNJExRVd4AaABAg,Begini Cara Kerja Kamera E-TLE Jika Temukan Pelat Nomor Palsu!,reply,,,
@dyoprnathaa,FALSE,UgzFYPorfNHOgNeYi954AaABAg,iya deh iya 😅,687,FALSE,https://www.youtube.com/watch?v=W1EuhKiHBhA,0,0,UgxsJCMdR_LBMam9nfh4AaABAg,Begini Cara Kerja Kamera E-TLE Jika Temukan Pelat Nomor Palsu!,comment,,,
@chokybolang7648,FALSE,UgzGjvjhOHRnxkp4HiB4AaABAg,"Klw pakai plat nomor kendraan tetngga yg kebetulan motor nya sma,wrnany sma jenisnya sma,gmn pak",FALSE,https://www.youtube.com/watch?v=W1EuhKiHBhA,https://www.youtube.com/watch?v=3-5PtzG3obI,2 years ago,0,UgxsJCMdR_LBMam9nfh4AaABAg,comment,comment,,,
@ahmadbahrainhidayat2887,FALSE,UgzoUxjOdq0e-1xcdIp4AaABAg,"Sekarang kantor polisi nya full CCTV kecuali WC, di tayangi 24jam di internet. Biar adil",687,FALSE,https://www.youtube.com/watch?v=3-5PtzG3obI,2 years ago,0,UgxsJCMdR_LBMam9nfh4AaABAg,Begini Cara Kerja Kamera E-TLE Jika Temukan Pelat Nomor Palsu!,comment,,,
@ahmadfahmi6628,FALSE,UgwhucaA19MXXVgL1Wl4AaABAg,RAKYAT JELATA JGN COBA2 PAKE PLAT PALSU..GITU MAKSUDNYA YA,687,FALSE,https://www.youtube.com/watch?v=3-5PtzG3obI,2 years ago,reply,Ugzm_EXSZS5c7azkHFV4AaABAg,Begini Cara Kerja Kamera E-TLE Jika Temukan Pelat Nomor Palsu!,comment,,,
@sangadinugroho7137,FALSE,UgwaGlZECOBQll-GnaZ4AaABAg,Kemana,687,FALSE,https://www.youtube.com/watch?v=3-5PtzG3obI,Bisa Sambil Rebahan Urus Konfirmasi Tilang Elektronik Tidak Perlu Datang ke Polres,0,Ugzm_EXSZS5c7azkHFV4AaABAg,Begini Cara Kerja Kamera E-TLE Jika Temukan Pelat Nomor Palsu!,comment,,,
@gamandfishinglure,FALSE,Ugxffpy6URI7jIngSXx4AaABAg,Tes,1 month ago,0,https://www.youtube.com/watch?v=3-5PtzG3obI,10 months ago,1,UgyvS8EU6hIfaT4PQp94AaABAg,0,comment,,,
@minta_duit7278,FALSE,UgyDO1y_4q3tOiAJn-V4AaABAg,"dengan kata lain, instuisi ini ttep bisa nilang elu, tp mereka gaperlu repot"" ngejar elu dijalan",687,FALSE,https://www.youtube.com/watch?v=3-5PtzG3obI,2 months ago,0,UgzVrOQx0-uWyizjvAt4AaABAg,Begini Cara Kerja Kamera E-TLE Jika Temukan Pelat Nomor Palsu!,comment,,,
@BERUX56,FALSE,UgxTyBry05dW7Qr5Lcx4AaABAg,Sebetulnya sudah canggih harusnya begal motor yang lewat alat tsb mudah di tangkap.,487,FALSE,https://www.youtube.com/watch?v=3-5PtzG3obI,2 months ago,0,UgzhB3ITQkl9K8nfxRB4AaABAg,Bisa Sambil Rebahan Urus Konfirmasi Tilang Elektronik Tidak Perlu Datang ke Polres,comment,,,
@myusubucub6656,FALSE,UgxWoIZYnCWjxP2Nlw14AaABAg,Faktany kebanyakan aparat yg melanggar dan melenggang begitu saja tanpa penindakan 😂😂😂,487,FALSE,https://www.youtube.com/watch?v=3-5PtzG3obI,2 months ago,0,TAWKexk1iPI,Bisa Sambil Rebahan Urus Konfirmasi Tilang Elektronik Tidak Perlu Datang ke Polres,comment,,,
@leobarkah,FALSE,UgzpKJI6ViUYuBLPocp4AaABAg,1. Pasang ETLE di bahu jalan (kalau bisa mobile/bisa dipindah²).,487,FALSE,https://www.youtube.com/watch?v=3-5PtzG3obI,2 months ago,0,Ugyo98z0NeubCWyIOkp4AaABAg,Bisa Sambil Rebahan Urus Konfirmasi Tilang Elektronik Tidak Perlu Datang ke Polres,comment,,,
@tukangkomen6461,harus ditindak).,"harus ditilang.""",687,487,FALSE,https://www.youtube.com/watch?v=3-5PtzG3obI,2 months ago,0,Ugyo98z0NeubCWyIOkp4AaABAg,Bisa Sambil Rebahan Urus Konfirmasi Tilang Elektronik Tidak Perlu Datang ke Polres,comment,,,
@hendriartanto822,sehingga menyebabkan antrian di jalan TOL lebih dari 10 kendaraan dibelakangnya,UgzQe32SOfymq9yCZih4AaABAg,Masyarakat terus lu intimidasi ...giliran lu kerja di dikamera atau di kasih cctv ngamookkkk 🤣🤣🤣 kocak,487,FALSE,https://www.youtube.com/watch?v=3-5PtzG3obI,2 months ago,0,Ugx2ZyV69fVa0E1hLrV4AaABAg,Bisa Sambil Rebahan Urus Konfirmasi Tilang Elektronik Tidak Perlu Datang ke Polres,comment,,,
@andionesia,FALSE,Ugw3iWXIpsfwSOaxdgx4AaABAg,Rakyat doang yang diawasin. Si arteria udah jelas2 pake plat nomor palsu ngga di tindak,487,FALSE,https://www.youtube.com/watch?v=3-5PtzG3obI,2 months ago,1,Ugz5LMfRiUbh809ytb54AaABAg,Bisa Sambil Rebahan Urus Konfirmasi Tilang Elektronik Tidak Perlu Datang ke Polres,comment,,,
@radenujang3294,FALSE,UgyHRsLyHWNhrHBmt0x4AaABAg,Coba pak terapkan untuk korupsi,487,FALSE,https://www.youtube.com/watch?v=3-5PtzG3obI,2 months ago,0,Ugyg1sJle4-6TMpBhUZ4AaABAg,Bisa Sambil Rebahan Urus Konfirmasi Tilang Elektronik Tidak Perlu Datang ke Polres,comment,,,
2. Operator kamera harus terdiri polisi sipil dan Polisi Militer. (biar aparat pakai plat non-sipil juga sama,FALSE,Ugyfo4M-RtmqLk5VG3J4AaABAg.AHB98uu7uoBAHKlU84-RFD,Buset banyak banget bang.,487,FALSE,https://www.youtube.com/watch?v=3-5PtzG3obI,2 months ago,0,reply,Bisa Sambil Rebahan Urus Konfirmasi Tilang Elektronik Tidak Perlu Datang ke Polres,comment,,,
3. Kendaraan pelan dan tdk bisa mengikuti ritme kecepatan kendaraan di lajur sebelahnya,FALSE,FALSE,https://www.youtube.com/watch?v=3-5PtzG3obI,487,FALSE,https://www.youtube.com/watch?v=3-5PtzG3obI,2 months ago,0,Ugx5ejSwRYdeJX5w_xJ4AaABAg,Bisa Sambil Rebahan Urus Konfirmasi Tilang Elektronik Tidak Perlu Datang ke Polres,comment,,,
@GTLEADER,487,UgyN7y1XWX51YUGLzQB4AaABAg.A0inUokJ_O8A6RrteTWZaf,Aman gak bos,487,FALSE,https://www.youtube.com/watch?v=3-5PtzG3obI,2 months ago,0,Ugx5ejSwRYdeJX5w_xJ4AaABAg,Bisa Sambil Rebahan Urus Konfirmasi Tilang Elektronik Tidak Perlu Datang ke Polres,comment,,,
@tjepkusnaedi2429,FALSE,UgwXmwRPS1XeEpS40tR4AaABAg,"Makin banyak aja polisi tidur nya,KLO ojol seperti saya gimana buat bayar nya,sedangkan saya sudah masuk 6 pelanggaran masuk jalur busway dikarenakan macet parah dan tidak ada satupun yg menertibkannya.",487,FALSE,https://www.youtube.com/watch?v=3-5PtzG3obI,3 months ago,0,Ugx5ejSwRYdeJX5w_xJ4AaABAg,Bisa Sambil Rebahan Urus Konfirmasi Tilang Elektronik Tidak Perlu Datang ke Polres,comment,,,
@hartohart8378,FALSE,UgzTA26LUzelPXOXKPp4AaABAg,Bangga sekali kalian mendenda orang,487,FALSE,https://www.youtube.com/watch?v=3-5PtzG3obI,3 months ago,0,UgykanwTdF0ozDUeM5B4AaABAg,Bisa Sambil Rebahan Urus Konfirmasi Tilang Elektronik Tidak Perlu Datang ke Polres,comment,,,
@jordywisnuputeraperdana5389,FALSE,UgzoxYU8QCMFQINE6Nh4AaABAg,Klo belum dpt surat cinta tp dah liat di link etle motor kena tilang ngurus ny gimana😭😭😭😭😭mn nganggur diketerangan kena tilang 9x.,487,FALSE,https://www.youtube.com/watch?v=3-5PtzG3obI,3 months ago,0,UgykanwTdF0ozDUeM5B4AaABAg,Bisa Sambil Rebahan Urus Konfirmasi Tilang Elektronik Tidak Perlu Datang ke Polres,comment,,,
"Saya aja motor masuk busway kena 2x kena 150rb/tilang""",FALSE,UgwmZh0YUVp20QoCrZl4AaABAg,"Ngomong waduh nya sambil senyum 😁😁...dlm hati ""dpt duit lagi nih""",487,FALSE,https://www.youtube.com/watch?v=TAWKexk1iPI,3 months ago,0,Bisa Sambil Rebahan Urus Konfirmasi Tilang Elektronik Tidak Perlu Datang ke Polres,Bisa Sambil Rebahan Urus Konfirmasi Tilang Elektronik Tidak Perlu Datang ke Polres,comment,,,
@anaklucukhanza607,FALSE,UgwEFfEo-heyTqdhCMd4AaABAg,Palaklo peang,487,FALSE,https://www.youtube.com/watch?v=TAWKexk1iPI,3 months ago,0,UgxY-rO0ykkPNdDTGQt4AaABAg,Bisa Sambil Rebahan Urus Konfirmasi Tilang Elektronik Tidak Perlu Datang ke Polres,comment,,,
@opang3287,FALSE,UgxTZ7e1v-bdbQk2rtt4AaABAg,Semudah itu yhaaaaaa perpindahan uang dari rakyat ke negara😅,487,FALSE,https://www.youtube.com/watch?v=TAWKexk1iPI,3 months ago,comment,TAWKexk1iPI,Bisa Sambil Rebahan Urus Konfirmasi Tilang Elektronik Tidak Perlu Datang ke Polres,comment,,,
@muhammadakhwan9690,FALSE,UgzhKzzh8ChXgSkwcEF4AaABAg,Kenapa gak ada konfirmasi pemberitahuan kena tilang etle pak ke alamatnya???,487,FALSE,https://www.youtube.com/watch?v=TAWKexk1iPI,Bisa Sambil Rebahan Urus Konfirmasi Tilang Elektronik Tidak Perlu Datang ke Polres,0,TAWKexk1iPI,Bisa Sambil Rebahan Urus Konfirmasi Tilang Elektronik Tidak Perlu Datang ke Polres,comment,,,
@rhaniaolshop6066,FALSE,UgwPVDqc0b3mjmN5ztF4AaABAg,mau tanya saya liat di cek ranmor nopol saya kena blokir stnk ETLE tapi pas cek di website ETLEnya data tidak ditemukan gimana itu?,3 months ago (edited),0,https://www.youtube.com/watch?v=TAWKexk1iPI,3 months ago,0,UgzaQXd-xA3xt-JpYG14AaABAg,0,comment,,,
@ahmadfauzi8641,FALSE,UgwhBKOLTjqKxl18rtl4AaABAg,gue di tilang tanggal 21 paling lambat tanggal 29 terus surat tilangnya datangnya tanggal 29 atuh gimna su,487,FALSE,https://www.youtube.com/watch?v=TAWKexk1iPI,3 months ago,0,Ugx0QT0utP_cGy1w71t4AaABAg,Bisa Sambil Rebahan Urus Konfirmasi Tilang Elektronik Tidak Perlu Datang ke Polres,comment,,,
@muhammadakhwan9690,FALSE,Ugxdy6AVkXqC6d5ENyR4AaABAg,Lah ini pelanggaran tgl 13 maret surat cinta nya baru sampai tgl 25 maret pa konfirmasi teeblokir dia piye coba,487,FALSE,https://www.youtube.com/watch?v=TAWKexk1iPI,2 months ago,0,UgzoscSuCORyiesINsV4AaABAg,Bisa Sambil Rebahan Urus Konfirmasi Tilang Elektronik Tidak Perlu Datang ke Polres,comment,,,
@imamfauzzi3968,FALSE,UgzcWs7hxFELLf1zX414AaABAg,Saya jg kena etilang tpi lewat online ngurus ea tpi udh brs konfirmasi tingl nunggu 2x 24 jm,131,FALSE,https://www.youtube.com/watch?v=TAWKexk1iPI,5 months ago,0,UgzoscSuCORyiesINsV4AaABAg,Cara Cek Kena Tilang Elektronik Atau Tidak,comment,,,
@AyamAyam-i9j,FALSE,UgyfKBh4pGL_k7K8OdR4AaABAg,"Kalo pelanggaran ortu tapi pakwi kendaraan anak nya, itu di isi nama ortu apa nama anak yang di berkas pelanggaran?",131,FALSE,https://www.youtube.com/watch?v=TAWKexk1iPI,7 months ago,0,UgzoscSuCORyiesINsV4AaABAg,Cara Cek Kena Tilang Elektronik Atau Tidak,comment,,,
@alfianfarozi5003,FALSE,Ugxf0EmhG_VDnfHq5Tt4AaABAg,kak maaf mau tanya kalau misalkan udah konfirmasi online tapi belum dapat smsnya gimana ya? katanya 2 hari tapi udah 4 hari belum ada,131,FALSE,https://www.youtube.com/watch?v=TAWKexk1iPI,8 months ago,0,UgzoscSuCORyiesINsV4AaABAg,Cara Cek Kena Tilang Elektronik Atau Tidak,comment,,,
@sneakersindokop5665,FALSE,UgwfxDjBRe5DXwhzc9N4AaABAg,"masalahnya sms gak dapat ni, gimana mau bayar",131,FALSE,https://www.youtube.com/watch?v=TAWKexk1iPI,9 months ago,0,UgzoscSuCORyiesINsV4AaABAg,Cara Cek Kena Tilang Elektronik Atau Tidak,comment,,,
@keluargabahagia8491,FALSE,Ugz3MPlNuEWwhq1KM2x4AaABAg,Brp hari balasan dari BRI .apakah balasan lewat WA bisa,131,FALSE,https://www.youtube.com/watch?v=TAWKexk1iPI,9 months ago,0,W1EuhKiHBhA,Cara Cek Kena Tilang Elektronik Atau Tidak,comment,,,
@armanaja3549,FALSE,Ugzs33-rmdtRU_2M7JF4AaABAg,Ko punya aq suratnya gak ada nomer reservasi yh,131,FALSE,https://www.youtube.com/watch?v=TAWKexk1iPI,10 months ago,0,UgzoscSuCORyiesINsV4AaABAg,Cara Cek Kena Tilang Elektronik Atau Tidak,comment,,,
@AchmadFariUtama23,FALSE,UgwxjvzAbadboavZSBV4AaABAg,Kl no kita sudah tidak aktip ... Lewat email ada kg yaah no briva nya,131,FALSE,https://www.youtube.com/watch?v=TAWKexk1iPI,11 months ago,0,reply,Cara Cek Kena Tilang Elektronik Atau Tidak,comment,,,
@cimeyqirey2482,FALSE,UgyZ3f5-QFwc0D7GoUd4AaABAg,Pak kalau bayar online bisa lewat bank lain gak ke BRIva Nya....???,131,FALSE,https://www.youtube.com/watch?v=TAWKexk1iPI,1 year ago,0,UgzoscSuCORyiesINsV4AaABAg,Cara Cek Kena Tilang Elektronik Atau Tidak,comment,,,
@christinatece6850,FALSE,FALSE,https://www.youtube.com/watch?v=3-5PtzG3obI,131,FALSE,https://www.youtube.com/watch?v=TAWKexk1iPI,1 year ago,0,Begini Cara Kerja Kamera E-TLE Jika Temukan Pelat Nomor Palsu!,Cara Cek Kena Tilang Elektronik Atau Tidak,comment,,,
@iwansulastomo9291,487,UgwoqjJ6ZolHT5sk-tl4AaABAg,Polisi pemalas,131,FALSE,https://www.youtube.com/watch?v=TAWKexk1iPI,1 year ago,0,UgxNiIeJlA8GooSlTx54AaABAg,Cara Cek Kena Tilang Elektronik Atau Tidak,comment,,,
@DwiNurya,FALSE,Ugw7PbPMAzDokJHGz394AaABAg,Gak ada surat malah pas perpanjang sdh terblokir,131,FALSE,https://www.youtube.com/watch?v=TAWKexk1iPI,1 year ago,0,UgxNiIeJlA8GooSlTx54AaABAg,Cara Cek Kena Tilang Elektronik Atau Tidak,comment,,,
@chalud8612,FALSE,UgyWx4GTvjnh1-KjA3l4AaABAg,Gua di tilang gara gara bonceng 4 sedang kan yg 2 anak anak gua masih kecil kecil masa iya si tinggal😔,131,FALSE,https://www.youtube.com/watch?v=TAWKexk1iPI,1 year ago,0,TAWKexk1iPI,Cara Cek Kena Tilang Elektronik Atau Tidak,comment,,,
@wetoday5279,FALSE,UgyNSGygtnaNd8G00gR4AaABAg,ga guna aplikasi murahan tot di pake gagal terus,131,FALSE,https://www.youtube.com/watch?v=TAWKexk1iPI,1 year ago,0,UgxNiIeJlA8GooSlTx54AaABAg,Cara Cek Kena Tilang Elektronik Atau Tidak,comment,,,
"Untuk bayar Denda maksimum ataupun bayar Denda Sidangnya ?dan kalau kita sudah konfirmasi data tapi blm terima sms kode Briva...wajib ke kantor/pos etle lagi dong pak ?""",FALSE,Ugz-h4Se_Mbe8uuS5W54AaABAg,di tol biar gak terjadi kecelakaam beruntun lagi spt di  purbaleunyi,131,FALSE,https://www.youtube.com/watch?v=W1EuhKiHBhA,1 year ago,0,UgzZD5TaHkwkJOBm10R4AaABAg,Cara Cek Kena Tilang Elektronik Atau Tidak,comment,,,
@a.mchannel146,FALSE,Ugz7U3MQM89uWL0Ct9d4AaABAg,"Ribet amat , harusnya otomatis aja bayar tilang pas pengisian pajak kendaraan",131,FALSE,https://www.youtube.com/watch?v=W1EuhKiHBhA,1 year ago,0,UgzZD5TaHkwkJOBm10R4AaABAg,Cara Cek Kena Tilang Elektronik Atau Tidak,comment,,,
@cuniesyahwa8929,FALSE,UgwnxHHJ7EJPInwtLgN4AaABAg,"Saya juga pernah ga merasa nerobos lampu merah, kata polisi nerobos, suruh ngasih rekaman cctv suruh ke dishub saya kan jauh perjalanan hampir sehari, bukti harus langsung dikasih liat harusnya, kan kita tau salah apa tidaknya terimakasih 🙏",131,FALSE,https://www.youtube.com/watch?v=W1EuhKiHBhA,1 year ago,0,UgzZD5TaHkwkJOBm10R4AaABAg,Cara Cek Kena Tilang Elektronik Atau Tidak,comment,,,
@anakkampung7339,FALSE,Ugx8Xuj-HKFy_qe6KS14AaABAg,"Beli motor seken taunya kena e tilang 2 kali pas mau bayar pajak ga bisa karena stnk di blokir, kurang efektif aja sih menurut ku cara kerja nya , jadi bikin malas bayar pajak",131,FALSE,https://www.youtube.com/watch?v=W1EuhKiHBhA,1 year ago,0,Begini Cara Kerja Kamera E-TLE Jika Temukan Pelat Nomor Palsu!,Cara Cek Kena Tilang Elektronik Atau Tidak,comment,,,
@OmGede,FALSE,Ugw44U-_Hr5PDrIlCD14AaABAg,MEMANG RUMIT HIDUP DI NEGERI KONOHA 😅,131,FALSE,https://www.youtube.com/watch?v=W1EuhKiHBhA,2 years ago,0,UgzoscSuCORyiesINsV4AaABAg,Cara Cek Kena Tilang Elektronik Atau Tidak,comment,,,
